"id";"parent_id";"type";"title";"text";"order";"locked";"active";"delete_status";"completed";"content_complexity";"by_moderator";"date_created";"date_modified";"read_count";"full_branch";"unapproved_activities"
"5350";"5349";"COMMENT";"Faires Verfahren";"Faer mich ist es wichtig, dass jeder ein faires Verfahren bekommt. Wenn jemand verurteilt ist, sollen die vaelkerrechtlichen Prinzipien keine Rolle mehr spielen, es sollen alle gleich behandelt werden. Es kann nicht sein, dass jemand ausgeschafft wird, weil er aus einem anderen Land kommt als ein anderer obwohl sie die gleichen Straftaten begangen haben. Somit steht faer mich die konsequente Ausschaffung von kriminellen Auslaendern im Vordergrund.  (user12)";"";False;1;0;0;477;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5349-5350";0
"5351";"5349";"COMMENT";"Ausschaffung wegen einfachem Diebstahl?";"user42: user34: das klingt schaen, nur Ausschaffung wegen eines einfachen Diebstahls, das geht eindeutig zu weit (user42)";"";False;1;0;0;160;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5349-5351";0
"5352";"5351";"COMMENT";"Kein Zwang zum Diebstahl";"user34: Alles soll immer mit dem Vaelkerrecht abgetan werden. Das kanns ja nicht sein. Faer was haben wir dann Gesetze? Es wird j niemand gezwungen einen iebstahl zu begehen. (user34)";"";False;1;0;0;207;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5349-5351-5352";0
"5353";"5345";"COMMENT";"Aktuell hat Ausweisung vorrang";"die ausschaffung krimineller hat, jetzt heute, sicherlich vorrang (user7)";"";False;1;0;0;103;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5353";0
"5354";"5345";"COMMENT";"Bitte von allen Laendern";"zu user 8: Einhaltung vom Vaelkerrecht aber bitte dann von beiden Seiten! Und von allen Laendern! (user20)";"";False;1;0;0;130;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5354";0
"5355";"5354";"COMMENT";"Nicht Erzwingbar";"sorry,habe den Satz noch nicht zu Ende gedacht und versehentlich abgeschickt. Wir kaennen von den anderren Vaelkern die Einhaltung des Vaelkerrecht nicht erzwingen,. (user8)";"";False;1;0;0;189;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5354-5355";0
"5356";"5355";"COMMENT";"Warum  nicht?";"zu user 8: und warum nicht. die anderen laender kaennen es ja faer uns auch erzwingen. (user20)";"";False;1;0;0;108;0;"2015-02-21 19:45:02";"";0;"5302-5342-5345-5354-5355-5356";0
"5357";"5342";"COMMENT";"Souverenitaet geht vor";"Je suis juriste et je pense que la souverainetae est plus importante que le droit international lorsquil nest pas impaeratif comme par exemple linterdiction de la torture. Sil y a un problaeme entre la souverainetae du peuple et le droit international il y a toujours la possibilitae de daenoncer le traitae ou faire une raeserve. (user87)";"";False;1;0;0;361;0;"2015-02-21 19:45:02";"";0;"5302-5342-5357";0
"5358";"5357";"COMMENT";"Neuverhandeln der Int. Vertraege";"user 84 il est important de respecter le droit international. Mais si cela nest pas possible alors il faut faire une raeserve ae un traitae. Dautres pays acceptent tous les traitae mais ne les appliquent pas lorsquils sont concernaes. Soyons juste appliquons les traitaes mais si le peuple souverain dit non alors retirons nous du traitae ou faisons une raeserve. (user87)";"";False;1;0;0;404;0;"2015-02-21 19:45:02";"";0;"5302-5342-5357-5358";0
"5359";"5357";"COMMENT";"TEST";"User 86, nous ne sommes pas isolaes et pouvons apprendre des autres pays. Notre daemocratie peut malgrae tout exister, maeme si elle respecte le droit international. (user84)";"";False;0;2;0;178;0;"2015-02-21 19:45:02";"";0;"5302-5342-5357-5359";0
"5360";"5342";"COMMENT";"konsequente Ausschaffung";"Die Ausschaffungsinitiative will einen automatischen Entzug des Aufenthaltsrechts, und zwar ohne Praefung des Einzelfalls. Auf diese Weise kaennten gemaess Initiative kriminelle AuslaenderInnen konsequent ausgeschafft werden.";"";False;1;0;0;249;0;"2015-02-21 19:45:02";"";0;"5302-5342-5360";0
"5361";"5342";"COMMENT";"Peinliche genaue EInhaltung nicht naetig";"Zu 8 Wir Schweizer haben die Gewohnheit alle Gesetze von wem auch immer, peinlichst genau zu befolgen. Auch wenn wir manchmal die Einzigen sind. Ja oder gat nicht dazu gehaeren wie die EU  (user16)";"";False;1;0;0;237;0;"2015-02-21 19:45:02";"";0;"5302-5342-5361";0
"5362";"5361";"COMMENT";"Europaeischer als Europa";"zu user 16: das stimmt, wir sind europaeischer als ganz Europa  (user8)";"";False;1;0;0;95;0;"2015-02-21 19:45:02";"";0;"5302-5342-5361-5362";0
"5363";"5361";"COMMENT";"Gesetzeskonform sollen Auslaender ja sein";"@user16: ich bin auch stolz, dass wir gesetzeskonform sind, wir Schweizer! Genau das wollen wir ja von den auslaendern bei uns auch... (user22)";"";False;1;0;0;184;0;"2015-02-21 19:45:02";"";0;"5302-5342-5361-5363";0
"5364";"5363";"QUESTION";"Zustimmung";"zu user 22: genau  (user20)";"";False;1;0;0;37;0;"2015-02-21 19:45:02";"";0;"5302-5342-5361-5363-5364";0
"5365";"5342";"COMMENT";"CH wird sowieso immer kritisiert";"Nataerlich ist das Thema";"";False;1;0;0;56;0;"2015-02-21 19:45:02";"";0;"5302-5342-5365";0
"5366";"5365";"COMMENT";"Stimmt";"zu 22 Manchmal kommt man sich aber  blaed vor, wenn jemand mit dem Finger auf uns zeigt, aber sich selber nicht daran haelt. (user16)";"";False;1;0;0;139;0;"2015-02-21 19:45:02";"";0;"5302-5342-5365-5366";0
"5367";"5342";"COMMENT";"Unsere Sicherheit geht vor";"m.E. geht unsere Sicherheit vor. d.H. Die Ausschaffung. (Nein)";"";False;1;0;0;88;0;"2015-02-21 19:45:02";"";0;"5302-5342-5367";0
"5368";"5367";"COMMENT";"Kein Mord";"Je ne suis pas daccord de renvoyer quelquun qui risque la peine de mort. (user85)";"";False;1;0;0;90;0;"2015-02-21 19:45:02";"";0;"5302-5342-5367-5368";0
"5369";"5342";"COMMENT";"Nicht in Stein gemeisselt";"user28: Vaelkerrechtliche Aspekte sind nicht unwesentlich, letzendlich sind aber auch diese nicht in Stein gemeisselt und werden ganz unterschiedlich angewendet. (user28)";"";False;1;0;0;195;0;"2015-02-21 19:45:02";"";0;"5302-5342-5369";0
"5370";"5342";"COMMENT";"Konfliktbereiche mit Vaelkerrecht";"(admin)";"";False;1;0;0;40;0;"2015-02-21 19:45:02";"";0;"5302-5342-5370";0
"5371";"5370";"COMMENT";"Vaelkerrecht";"user42: Ein automatischer entzug des Autenthaltrechtes ist abzulehnen. Wir gehaeren zur Vaelkergemeinschaft und maessen uns an das Vaelkerrecht halten. Alles andere ist unwaerdig und ausserdem kontraproduktiv (user42)";"";False;1;0;0;229;0;"2015-02-21 19:45:02";"";0;"5302-5342-5370-5371";0
"5372";"5371";"COMMENT";"Haerte bedarf Haerte";"Andererseits befaerchte ich, dass eine gewisse Haerte eben auch Haertefaelle mit sich bringt. Wenn wir uns davor draecken wollwn, dann kaennen wir es auch ebensogut sein lassen. (user40)";"";False;1;0;0;206;0;"2015-02-21 19:45:02";"";0;"5302-5342-5370-5371-5372";0
"5373";"5342";"COMMENT";"Konfliktbereiche mit Vaelkerrecht";"(admin)";"";False;1;0;0;40;0;"2015-02-21 19:45:02";"";2;"5302-5342-5373";0
"5374";"5373";"COMMENT";"Zerissene Familien / Langzeit Auslaender";"la suisse doit se plier au droit international mais il est incompatible avec le renvoi de certain aetranger dans leur pays dorigine. Jestime que chaque cas doit aetre aetudiae saeparaement. Que ce passerait-il si on renvoie un paere de famille qui vit en suisse depuis 50ans (user80)";"";False;1;0;0;323;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5374";0
"5375";"5373";"COMMENT";"Ungleichbehandlung Schweizer Auslaender";"Zu user 70: einem Schweizer werden aber diese Grundrechte nicht genommen. Das widerspricht meinem Rechtsverstaendnis. So maesste man Schweizer Kriminelle ja auch einer besonderen Zusatzbestrafung aussetzen. (user61)";"";False;1;0;0;254;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5375";0
"5376";"5375";"COMMENT";"Kerker und Straflager auch faer Einheimische";"User61: Ich waere faer die Wiedereinfaehrung des Kerkers und der Strafarbeit faer Schweizer Kriminelle! Dies verstaesst ja theoretisch auch gegen zwingendes Vaelkerrecht. (user70)";"";False;1;0;0;223;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5375-5376";0
"5377";"5375";"COMMENT";"Gefaengnisinsel";"user 7: dann maesste man doch alle Schweizer Kriminellen auf eine einsame Insel verbannen... (user61)";"";False;1;0;0;116;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5375-5377";0
"5378";"5373";"COMMENT";"Supranationale Gerichte";"Faelle, die gegen das Vaelkerrecht verstossen, kaennen vor supranationalen Gerichten angefochten werden. Dann haben wir ein Umsetzungsproblem. (user33)";"";False;1;0;0;174;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5378";0
"5379";"5378";"COMMENT";"Minarett und Vermummung";"@user33: Ja, wie bei den Minaretten oder dem Verhaellungsverbot usw... (user22)";"";False;1;0;0;102;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5378-5379";0
"5380";"5373";"COMMENT";"Recht auf individuelle Begutachtung";"Die Einhaltung von vaelkerrechtlichen Prinzipien! Ich finde jeder Mensch, sei er noch so baese, hat das Recht, dass sein Fall individuell angeschaut wird. (user32)";"";False;1;0;0;198;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5380";0
"5381";"5373";"COMMENT";"Politische / Religiaese Verfolgung";"ich denke, dass es zu beachten gilt, dass die deliquenten nicht in ein land ausgewiesen werden, in welchem sie politisch oder religiaes verfolgt werden. wenn wir aber davon ausgehen, dass sich sowohl die initiative, wie auch der gegenvorschlag vor allem auf erfahrungen mit straffaelligen personen aus ex-jugoslavien, nordafrika und nahost basiert, kann nicht wirklich von verfolgung gesprochen werden. (user4)";"";False;1;0;0;444;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5381";0
"5382";"5381";"COMMENT";"in die EU abschieben";"es muss ja nicht unbedingt das ursprungsland sein(user45)";"";False;1;0;0;77;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5381-5382";0
"5383";"5382";"COMMENT";"Laut Initiativtext schon";"laut initiative schon. (user18)";"";False;1;0;0;55;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5381-5382-5383";0
"5384";"5373";"COMMENT";"Automatische Auschaffung";"Automatische Ausweisung finde nicht gut, aber eine begraendete Ausweisung mit Sicherheit. Wenn der Taeter das Strafmass erreicht hat und dann eben mit Sicherheit ausgeweisen wird  (user40)$hr";"";False;1;0;0;215;0;"2015-02-21 19:45:02";"";1;"5302-5342-5373-5384";0
"5385";"5373";"COMMENT";"Kein Zusammenhang zum Vaelkerrecht";"ich habe immer noch nicht begriffen, was das mit dem vaelkerrecht zu tun hat ! (user45)";"";False;1;0;0;121;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385";0
"5386";"5385";"COMMENT";"Vaelkerrechtskonforme Auschaffungen";"zu moderator 10: nicht jede Ausschaffung verstaesst gegen das Vaelkerrecht. (user33)";"";False;1;0;0;119;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5386";0
"5387";"5386";"COMMENT";"Geht ja heute schon";"Ich bin nicht Jurist. Aber wir schaffen heute ja schon Auslaender aus - scheinbar im Einklang mit dem Vaelkerrecht. Wir kaennen also die Ausschaffungsbestimmungen auch verschaerfen. (user33)";"";False;1;0;0;209;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5386-5387";0
"5388";"5386";"COMMENT";"Kann alles anfechten";"Keine Ahnung. Ich staune ja manchmal was man alles Anfechten kann und welche Gerichte man aurufen kann. (user8)";"";False;1;0;0;131;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5386-5388";0
"5389";"5386";"QUESTION";"Zustimmung";"@user33: stimmt genau! (user22)";"";False;1;0;0;41;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5386-5389";0
"5390";"5385";"COMMENT";"konsequente Anwendung ist wichtig";"Dann kann meines Erachtens das Vaelkerrecht eingehalten werden.  (user2)";"";False;1;0;0;105;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5390";0
"5391";"5385";"COMMENT";"Wohnung Schweiz";"user45: niemand laesst eine person die einem nicht gefaellt in seine wohnung oder man spediert sie aus der wohnung wenn die person nicht richtig tut. somit ist die wohnung die schweiz.";"";False;1;0;0;199;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5391";0
"5392";"5391";"COMMENT";"Auch bei Todesgefahr?";"@45 auch wenn du sie damit taetest? (user18)";"";False;1;0;0;65;0;"2015-02-21 19:45:02";"";0;"5302-5342-5373-5385-5391-5392";0
"5393";"5302";"COMMENT";"Katalog der Straftaten";"Zahlreiche Stimmen kritisieren, dass die Ausschaffungsinitiative einen Katalog von Straftaten definiert, bei denen die Straftäter ausgeschafft werden. Einige Teilnehmer kritisieren, dass dies den Richtern keinen Spielraum mehr übriglässt das Motiv, die Schwere der Straftat, oder die familiärer Situation in die Bestrafung einzubeziehen.";"";False;1;0;0;359;1;"2015-02-24 04:15:56";"";0;"5302-5393";0
"5394";"5393";"COMMENT";"Keine Angemessene Bestrafung";"Nein, ich finde die Aussaffungsinitiative straft die Taeter nicht angemessen, alle werden in den gleichen Topf gesteckt. (user9)";"";False;1;0;0;156;0;"2015-02-21 19:45:02";"2015-02-24 04:08:28";1;"5302-5393-5394";0
"5395";"5394";"QUESTION";"Zustimmung";"Il a raison! Chaque cas est unique, gaenaeraliser dans le domaine de la justice est trop compliquae pour aetre applicable. (user79)";"";False;1;0;0;141;0;"2015-02-21 19:45:02";"";0;"5302-5393-5394-5395";0
"5396";"5393";"COMMENT";"Schwere der Straftat";"Nein, das ist faer mich absolut nicht in Ordnung. Wirtschaftsbetrug ist auch eine Straftat. Ich denke, es kann schon Abstufungen geben, aber dann muss man die ganz genau anschauen. Es kann nicht sein, dass dann Menschen, welche einen anderen tot rasen hierbleiben daerfen und andere, welche einen Menschen auf andere Art umbringen maessen gehen. (user32)";"";False;1;0;0;374;0;"2015-02-21 19:45:02";"";1;"5302-5393-5396";0
"5397";"5396";"COMMENT";"Dealer";"celles-lae maeriteraient daetre renvoyaee  maeme pour un daelit mineur (user79)";"";False;1;0;0;85;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5397";0
"5398";"5397";"QUESTION";"Zustimmung";"daccord avec vous sur ce point (user79)";"";False;1;0;0;49;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5397-5398";0
"5399";"5396";"COMMENT";"Bagatellfaelle";"user42: Nein, ich finde es nicht in Ordnung, wenn ein auslaendischer Jugendlicher faer eine Bagatelle ausgeschafft wird, schon gar nicht automatisch. (user42)";"";False;1;0;0;172;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5399";0
"5400";"5399";"COMMENT";"Keine Bagatellen";"Wer Opfer eines nur Einbruches wurde kennt die belastenden Gefaehle danach. Der Missbrauch von Sozialversicherungen sehe ich auch nicht als Bagatelle. (user49)";"";False;1;0;0;175;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5399-5400";0
"5401";"5400";"COMMENT";"Zustimmung";"Zu user 49: Ich bin voll einverstanden, wer von einem Einbruch betroffen ist, faer de ist es keine Bagetelle. Dies kann z.B. auch faer Sachbeschaedigungen gelten. (user49)";"";False;1;0;0;181;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5399-5400-5401";0
"5402";"5396";"COMMENT";"Auch ein Einbruch muss differenziert werden";"Ich stimme der Kritik vaellig zu. Deshalb empfinde ich die Initative als Wahlkampfplattform. Und es zeigt sich, dass die Rechte auf diesem Auge blind ist. Auch beim Einbruch maesste unterschieden werden. Ein Jugendlicher klaut was faer 500 CHF, der andere kann Millionen veruntreuen und damit grossen Schaden anrichten. Da ist der Gegenvorschlag viel besser und klarer. Das Strafmas reflektiert ja gerade die Schwere der Tat, bezw. auch ob etwas wiederholt gemacht wurde, fahrlaessig usw. (user52)";"";False;1;0;0;540;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5402";0
"5403";"5396";"COMMENT";"Schwere eines Deliktes zu bestimmen?";"user47: schwierig ist nur, die Schwere eines Deliktes zu bestimmen. Allfaellige psychische Folgen faer die Opfer zu gewichtigen, ist nicht sehr leicht. (user32)";"";False;1;0;0;196;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5403";0
"5404";"5396";"QUESTION";"Zustimmung";"zu user 40: Die Idee des Gegenvorschlags mit einer generell angedrohten Mindeststrafe (Freiheitsstrafe) finde ich gut.(user47)";"";False;1;0;0;136;0;"2015-02-21 19:45:02";"";0;"5302-5393-5396-5404";0
"5405";"5393";"COMMENT";"Auflistung der Tatbestaende";"Die konkrete Auflistung der Tatbestaende, welche eine Ausschaffung rechtfertigen, ist aus meiner Sicht eines der Problemfelder Ausschaffungsinitiative. (user12)";"";False;1;0;0;187;0;"2015-02-21 19:45:02";"2015-02-24 04:19:00";2;"5302-5393-5405";0
"5406";"5405";"COMMENT";"Schwere der Straftat";"Je pense quil faut prendre en considaeration la gravitae des daelits et surtout la raecidive ce que ne praevoit pas linitiative (user80)";"";False;1;0;0;156;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5406";0
"5407";"5405";"COMMENT";"Wiederholungsfall";"Je pense quil faut prendre en considaeration la gravitae des daelits et surtout la raecidive ce que ne praevoit pas linitiative (user80)";"";False;1;0;0;153;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5407";0
"5408";"5405";"COMMENT";"Wirtschaftsbetrug fehlt";"Da Wirtschaftsbetrug in der Ausschaffungsinitiative nicht enthalten ist, spricht das faer den Gegenvorschlag.   (user1)$hr";"";False;1;0;0;145;0;"2015-02-21 19:45:02";"";1;"5302-5393-5405-5408";0
"5409";"5408";"COMMENT";"Volkswirtschaftlichen Schaden";"ich stimme user 14 und 63 zu. Zum Beispiel sollte ein Verbrechen wie das Verkaufen von Steuerdaten ins Ausland mindestens gleich bestraft werden wie ein Einbruch, was im Endeffekt der Volkswirtschaft weniger Schaden zufaegt. (user62)";"";False;1;0;0;262;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5409";0
"5410";"5408";"COMMENT";"Wirtschaftsinteressen";"exactement surtout que les daelits aeconomiques manquent! Pas trop aetonnant en sachant que laeUDC repraesente le patronat et que celui fait affaire avec des aetrangers parfois au maepris des lois... (user79)";"";False;1;0;0;229;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5410";0
"5411";"5408";"COMMENT";"Wird oft bagatellisiert";"Nein, es ist nicht in Ordnung. Wirtschaftsbetrug wird allgemein zu stark bagatellisiert. Den Jugendlichen Einbrecher sollte man nicht ausschaffen, sondern ihn motivieren etwas besseres mit seiner Zeit anzufangen. Kriminelle Eltern gehaeren mit zum sozialen Umfeld und maessen daher beraecksichtigt werden. (user53)";"";False;1;0;0;337;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5411";0
"5412";"5408";"COMMENT";"Leib und Leben";"Wirtschaftsbetrug ist faer mich ein Delikt, wo ich persaenlich kein Schaden an Leib und Leben befaerchten muss. (user20)";"";False;1;0;0;134;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5412";0
"5413";"5408";"COMMENT";"Vekselberg ist unschuldig";"user34: Vekselberg hat kein Wirtschafts vergehen begangen. Er hat nur die Spielregeln der Baerse erweitert. (user34)";"";False;1;0;0;141;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5413";0
"5414";"5408";"QUESTION";"Zustimmung";"User53 Zustimmung, Wirtschaftbetrug sollte vermehrt beraecksichtigt werden und Gegenvorschlag dort besser (user53)";"";False;1;0;0;124;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5408-5414";0
"5415";"5405";"COMMENT";"Sozialhilfebetrug fehlt";"zu diversen user: ich finde Missbrauch der Sozialversiherung ist je nach Sachlage kein Bagatellfall. Warum aber wurde der Betrug weggelassen. Das sollten sich die Supporter der Iniative aeberlegen. Wer sol da geschaetzt werden? (user52)";"";False;1;0;0;259;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5415";0
"5416";"5405";"COMMENT";"Kann es nicht jedem Recht machen";"Es ist immer ein Problem die Grenze zu setzen. Was ist noch tolerierbar und was nicht. Den einen geht es sowieso zu wenig weit, die Andern haben nur Sammthandschuhe. Die genau richtige haerte giebt es nicht. (user16)";"";False;1;0;0;248;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5416";0
"5417";"5405";"COMMENT";"Ausschaffungsinitiative ist erweiterbar";"Im Ausschaffungsinitiative Text ist es offen, ihn zu erweiteren. (Wirtschaftsbetrug ist nicht usgeschlossen) (user34)$hr";"";False;1;0;0;159;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5417";0
"5418";"5417";"COMMENT";"Katalog nie erschaepfend";"Cela me paraaet plus judicieux car , ae mon avis, la liste des infractions ne pourra jamais aetre exhaustive (user82)";"";False;1;0;0;141;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5417-5418";0
"5419";"5417";"COMMENT";"Gleich wieder Anpassungen nötig...";"Oh... da habe ich wohl vorgegriffen! ,-) Tatsaechlich finde ich, dass dies der einzige wirkliche Schwachpunkt dieser Initiative ist. Im Gegenvorschlag wird nach Strafmass bestimmt, nicht nach dem Delikt. Es ist nicht sehr faerderlich, wenn der Gesetzestext nach Annahme der Initiative gleich wieder angepasst werden maesste. Wie waerde dies aeberhaupt funktionieren? Wer macht das? Entscheidet dann wieder das Volk? (user70)";"";False;1;0;0;458;0;"2015-02-21 19:45:02";"2015-02-24 04:09:44";0;"5302-5393-5405-5417-5419";0
"5420";"5419";"COMMENT";"Im SInne der Initiative";"user61, Stimmt! ist aber Initiativtext = Gesetzestext? Ich meine nein - anpassungen im Sinne der Initiative maessen maeglich sein. (user68)";"";False;1;0;0;162;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5417-5419-5420";0
"5421";"5417";"COMMENT";"Katalog ist unflexibel, eingrenzend";"ja das finde ich richtig. Ein Katalog grenzt ein. Gerade in der Wirtschaftskriminaltaet kommen doch immer neue Maeglichkeiten zum Betraegen zm vorschein (user65)";"";False;1;0;0;196;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5417-5421";0
"5422";"5417";"COMMENT";"Alles in BV oder nichts";"Die Initiative sieht vor, dass der Gesetzgeber die Tatbestaende ergaenzen kann. Dsa ist aeprpobblematisch. Entweder in der BV alle reglen oder nur den Grundfsatz (user47)";"";False;1;0;0;193;0;"2015-02-21 19:45:02";"";0;"5302-5393-5405-5417-5422";0
"5423";"";"CONTRA";"Ist die Initiative eine wirkungsvolle Massnahme um die Ausländerkriminalität zu senken?";"Ist die Initiative die richtige Massnahme um die Ausländerkriminalität zu senken?";"2";False;1;0;0;168;0;"2015-02-21 19:45:02";"2015-02-23 09:25:31";3;"5423";0
"5424";"5423";"COMMENT";"Es geht vielmehr um die Gerechtigkeit";"Da wird aber weder Iniative noch der Gegenvorschlag helfen. Ich glaube nicht an einen Raeckgang. Vielmehr geht es um ein Gefaehl der Gerechtigkeit. Warum soll jemand hier leben, der sich strafbar macht, aber eben nicht Schweizer ist. (user52)";"";False;1;0;0;279;0;"2015-02-21 19:45:02";"2015-02-23 09:25:44";2;"5423-5424";0
"5425";"5424";"QUESTION";"Zustimmung";"zu user52 auch ich bin der Ansicht, dass sich jemand der in einem Gastland kriminell wird dieses zu verlassen hat. (user49)";"";False;1;0;0;133;0;"2015-02-21 19:45:02";"";1;"5423-5424-5425";0
"5426";"5424";"COMMENT";"Bestrafung in der Schweiz reicht";"kriminielle auslaender kann man ja auch in der schweiz bestrafen, ohne dass sie ausgewiesen werden  (user15)";"";False;1;0;0;140;0;"2015-02-21 19:45:02";"";1;"5423-5424-5426";0
"5427";"5424";"COMMENT";"Export der Kriminialitaet";"Die Kriminalitaet von Auslaendern ist ein Problem in der Schweiz, doch mit der Ausschaffungsinitiative exportieren wir das Problem. (user62)";"";False;1;0;0;165;0;"2015-02-21 19:45:02";"";0;"5423-5424-5427";0
"5428";"5424";"COMMENT";"Test Beitrag";"tsetet";"";False;0;2;0;18;0;"2015-02-23 17:09:42";"";1;"5423-5424-5428";1
"5429";"5423";"COMMENT";"Initiative wird auf jeden Fall die Kriminalitätsrate senken";"Kaennte viellicht auch als abschreckung gelten. (user30)  MERGED ARGUMENT wird Auslaenderkrimininalitaet reduzieren: Darum denke ich, es wird zur Laesung beitragen. (user34)";"";False;1;0;0;232;0;"2015-02-21 19:45:02";"2015-02-23 12:10:19";3;"5423-5429";2
"5430";"5429";"COMMENT";"Ausschaffung ist zentral";"Zentral ist faer mich (leider) die konsequente Ausschaffung von kriminellen Auslaendern. Jeder sollte sich vorher aeberlegen was seine Taten faer Konsequenzen haben. Es ist schlimm, dass wir in einem so guten Land wie die Schweiz noch ist solche Massnahmen gegenaeber Menschen ergreifen maessen. (user20)";"";False;1;0;0;328;0;"2015-02-21 19:45:02";"2015-02-23 09:27:27";1;"5423-5429-5430";0
"5431";"5429";"COMMENT";"Laesung faers Problem";"Auch denke ich, dass die Ausschaffungsinitiative und der Gegenvorschlag zur Laesung des Problems beitragen kaennen. Dies daher, weil beides Instrumente darstellen, die faer die Auslaender abschreckend wirken kaennen, da ihnen ein Landesverweis droht. Ein drohender Landesverweis macht m.E. mehr Eindruck als eine Geldbusse oder eine Zeit im Gefaengnis.  (user12)";"";False;1;0;0;383;0;"2015-02-21 19:45:02";"";1;"5423-5429-5431";0
"5432";"5431";"QUESTION";"test";"test";"";False;0;2;0;8;0;"2015-02-24 02:33:24";"";1;"5423-5429-5431-5432";1
"5433";"5429";"COMMENT";"Bedarf hoher Abschreckung";"die abschreckung ist nur wirkungsvoll wenn sie sehr hoch ist. beispiel: parkbusse = fr. 500.- dann parkiert auch niemand mehr falsch.(user45)";"";False;1;0;0;166;0;"2015-02-21 19:45:02";"2015-02-23 09:04:03";1;"5423-5429-5433";0
"5434";"5433";"COMMENT";"Tja";"dd";"";False;1;0;0;5;0;"2015-02-23 14:00:32";"";1;"5423-5429-5433-5434";1
"5435";"5429";"COMMENT";"Kriminalbanden sind schon jetzt illegal";"wieso sollten kriminalbanden sich davon abschrecken lassen? gerade die werden ja nur selten gefasst und haben oft keine aufenthaltsbewilligung, sind also schon jetzt illegal in der schweiz. (user18)";"";False;1;0;0;237;0;"2015-02-21 19:45:02";"";0;"5423-5429-5435";0
"5436";"5435";"COMMENT";"Haehere Hemmschwelle";"das stimmt, jedoch wird die Hemmschwelle haeher sein, laenger in der Schweiz zu bleiben und dann waerde es sich weniger lohnen, aeberhaupt anzureisen (user21)";"";False;1;0;0;178;0;"2015-02-21 19:45:02";"";0;"5423-5429-5435-5436";0
"5437";"5436";"COMMENT";"Nicht unbedingt";"user18: @21: nicht unbedingt, diese sind schon illegal hier, es waerde faer sie gar nichts aendern (user18)";"";False;1;0;0;122;0;"2015-02-21 19:45:02";"";0;"5423-5429-5435-5436-5437";0
"5438";"5429";"QUESTION";"Zustimmung";"Wie user 20 (user8)";"";False;0;2;0;29;0;"2015-02-21 19:45:02";"";0;"5423-5429-5438";0
"5439";"5429";"COMMENT";"Keine Wiederholungstaeter mehr";"Die Auslaendern ist das Aufwenthaltsrecht wichtig. Also wird der oder ander sich haeten vor Straftaten. Die Zahl der Wiederholungstaeter nimmt ab. (user47)$hr";"";False;1;0;0;188;0;"2015-02-21 19:45:02";"";0;"5423-5429-5439";0
